sample	reference	dispath	refpath
C3L-02216	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02216_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02347	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02347_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02353	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02353_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02354	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02354_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02357	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02357_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02384	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02384_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02395	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02395_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02408	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02408_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02409	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02409_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02411	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02411_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02412	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02412_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02468	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02468_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02545	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02545_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02555	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02555_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02557	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02557_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3L-02602	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3L-02602_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00151	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00151_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00155	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00155_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00200	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00200_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00321	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00321_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00322	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00322_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00323	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00323_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00324	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00324_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00326	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00326_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00328	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00328_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00333	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00333_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00334	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00334_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00335	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00335_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00337	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00337_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00339	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00339_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00340	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00340_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00377	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00377_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00379	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00379_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00383	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00383_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00386	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00386_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00388	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00388_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00389	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00389_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00520	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00520_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00729	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00729_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00732	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00732_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00734	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00734_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00743	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00743_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00753	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00753_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00755	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00755_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00836	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00836_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00847	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00847_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00848	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00848_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00850	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00850_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00858	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00858_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00859	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00859_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00860	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00860_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00866	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00866_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00872	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00872_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-00880	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-00880_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01001	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01001_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01003	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01003_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01007	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01007_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01008	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01008_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01171	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01171_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01172	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01172_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01211	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01211_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01212	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01212_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01217	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01217_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01219	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01219_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01267	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01267_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01341	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01341_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01342	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01342_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01344	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01344_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01346	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01346_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01349	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01349_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01510	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01510_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01520	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01520_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01521	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01521_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01525	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01525_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01526	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01526_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01529	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01529_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01537	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01537_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01761	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01761_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01763	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01763_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01765	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01765_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01802	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01802_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01825	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01825_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01830	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01830_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01843	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01843_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01847	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01847_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01848	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01848_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01871	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01871_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01873	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01873_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01874	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01874_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01875	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01875_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01876	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01876_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01877	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01877_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-01878	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-01878_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-02012	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-02012_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-02244	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-02244_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-02249	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-02249_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-02253	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-02253_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
C3N-02436	GRCh38	/diskmnt/Projects/Users/wliang/MSIsensor2/03_msi2vcf/input/UCEC/C3N-02436_dis.gz	/diskmnt/Datasets/Reference/GRCh38.d1.vd1.temp/GRCh38.d1.vd1.fa
